CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon
527018489,112,QUEENS,4/13/2016,8:00:00,3/26/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS NORTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE-HOUSE,4/4/2018,,UNKNOWN,UNKNOWN,U,,45-64,AMER IND,F,1026864,206710,40.73395343,-73.84623768,"(40.733953429, -73.846237681)"
246441119,23,MANHATTAN,4/14/2016,14:25:00,4/14/2016,14:30:00,COMPLETED,,632,2,N.Y. HOUSING POLICE,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO MAN NORTH,258,"CRIMINAL MISCHIEF 4TH, GRAFFIT",RESIDENCE - PUBLIC HOUSING,4/14/2018,,,,,,UNKNOWN,UNKNOWN,E,1000531,229408,40.79634124,-73.94119982,"(40.796341237, -73.941199816)"
766135778,67,BROOKLYN,4/15/2016,9:00:00,4/15/2016,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,6/12/2018,,,,,,25-44,UNKNOWN,M,1003108,175741,40.64903324,-73.9320429,"(40.649033236, -73.932042904)"
418726438,71,BROOKLYN,4/15/2016,21:00:00,4/16/2018,8:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,OPPOSITE OF,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN SOUTH,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,4/16/2018,,,,,,25-44,WHITE,M,1001720,181593,40.66509854,-73.93702968,"(40.665098538, -73.937029675)"
150186162,18,MANHATTAN,4/16/2016,20:15:00,4/16/2018,20:25:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,411,"LARCENY,GRAND FROM EATERY, UNATTENDED",RESTAURANT/DINER,4/17/2018,,,,,,25-44,WHITE HISPANIC,M,988416,217571,40.76386581,-73.98496256,"(40.763865814, -73.984962561)"
197271498,79,BROOKLYN,4/16/2016,20:20:00,4/16/2018,20:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,,PATROL BORO BKLYN NORTH,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,4/16/2018,,UNKNOWN,UNKNOWN,U,,65+,BLACK,F,999256,189212,40.6860155,-73.94589436,"(40.686015495, -73.945894361)"
283080258,114,QUEENS,4/16/2016,22:30:00,4/19/2016,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,,PATROL BORO QUEENS NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,3/5/2018,,UNKNOWN,UNKNOWN,U,,45-64,ASIAN/PAC.ISL,M,1005547,215929,40.75933428,-73.9231264,"(40.759334279, -73.923126397)"
904682438,114,QUEENS,4/17/2016,16:00:00,4/17/2016,16:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,,PATROL BORO QUEENS NORTH,439,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",MAILBOX OUTSIDE,1/10/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,1007465,215324,40.75766888,-73.91620515,"(40.757668881, -73.91620515)"
957820939,67,BROOKLYN,4/18/2016,13:00:00,3/1/2018,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,4/25/2018,,,,,,25-44,BLACK,F,1004460,174124,40.64459194,-73.92717555,"(40.644591939, -73.927175551)"
646014666,115,QUEENS,4/18/2016,0:01:00,4/18/2018,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,4/18/2018,,65+,UNKNOWN,M,,45-64,WHITE,F,1018790,215336,40.75766483,-73.87532669,"(40.757664831, -73.875326691)"
721655724,104,QUEENS,4/18/2016,15:00:00,4/16/2018,15:14:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,4/16/2018,,UNKNOWN,WHITE,M,,25-44,WHITE,F,1016372,199956,40.71545968,-73.88412807,"(40.715459676, -73.884128068)"
257285731,105,QUEENS,4/18/2016,6:00:00,4/16/2018,6:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,4/16/2018,,25-44,BLACK,M,,25-44,BLACK,F,1059104,179679,40.65954587,-73.73020732,"(40.659545874, -73.730207316)"
673889637,13,MANHATTAN,4/18/2016,6:45:00,3/26/2018,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO MAN SOUTH,407,"LARCENY,GRAND BY DISHONEST EMP",RESTAURANT/DINER,4/3/2018,,25-44,WHITE,M,,UNKNOWN,UNKNOWN,D,988460,209761,40.74242932,-73.98480861,"(40.74242932, -73.984808613)"
525294259,75,BROOKLYN,4/19/2016,0:01:00,4/19/2018,13:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN NORTH,438,"LARCENY,GRAND FROM BUILDING (NON-RESIDENCE) UNATTENDED",STORAGE FACILITY,5/2/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,1019445,180169,40.66113726,-73.87314624,"(40.661137262, -73.873146243)"
306823376,26,MANHATTAN,4/19/2016,6:25:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,,THEFT-FRAUD,,PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",STREET,2/13/2018,,25-44,BLACK HISPANIC,M,,25-44,WHITE HISPANIC,M,994488,235340,40.81263202,-73.9630161,"(40.812632015, -73.963016104)"
612105095,81,BROOKLYN,4/20/2016,0:01:00,5/16/2018,19:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BKLYN NORTH,681,"CHILD, ENDANGERING WELFARE",RESIDENCE - APT. HOUSE,5/21/2018,,,,,,<18,BLACK,M,1005218,190528,40.6896155,-73.92439311,"(40.689615497, -73.924393112)"
992475753,48,BRONX,4/20/2016,13:35:00,1/19/2018,11:10:00,COMPLETED,,41665,2,N.Y. HOUSING POLICE,340,MISDEMEANOR,INSIDE,FRAUDS,,PATROL BORO BRONX,707,"IMPERSONATION 2, PUBLIC SERVAN",RESIDENCE - PUBLIC HOUSING,4/4/2018,,UNKNOWN,UNKNOWN,U,,<18,BLACK,M,1017483,245763,40.84118359,-73.87989382,"(40.841183585, -73.879893816)"
418908106,110,QUEENS,4/21/2016,9:00:00,5/31/2018,14:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO QUEENS NORTH,357,"LARCENY,PETIT OF VEHICLE ACCES",PARKING LOT/GARAGE (PUBLIC),5/31/2018,,,,,,UNKNOWN,UNKNOWN,D,1025634,213698,40.75313956,-73.85063288,"(40.75313956, -73.850632878)"
362085698,112,QUEENS,4/21/2016,12:00:00,10/24/2017,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO QUEENS NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,2/22/2018,,,,,,25-44,ASIAN/PAC.ISL,M,1022061,203699,40.72571082,-73.8635852,"(40.725710815, -73.863585198)"
160878475,9,MANHATTAN,4/22/2016,0:00:00,4/22/2016,2:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO MAN SOUTH,157,RAPE 1,RESIDENCE - APT. HOUSE,2/6/2018,,25-44,AMER IND,M,,25-44,ASIAN/PAC.ISL,F,987624,203977,40.72655402,-73.98782843,"(40.726554019, -73.987828427)"
128210795,34,MANHATTAN,4/23/2016,17:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,125,FELONY,INSIDE,NYS LAWS-UNCLASSIFIED FELONY,,PATROL BORO MAN NORTH,847,"NY STATE LAWS,UNCLASSIFIED FEL",RESIDENCE - APT. HOUSE,6/27/2018,,45-64,BLACK,M,,UNKNOWN,UNKNOWN,E,1002662,249660,40.85192304,-73.93344778,"(40.85192304, -73.933447777)"
867207836,70,BROOKLYN,4/23/2016,12:00:00,4/23/2016,12:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BKLYN SOUTH,109,"ASSAULT 2,1,UNCLASSIFIED",RESIDENCE-HOUSE,6/26/2018,,25-44,ASIAN/PAC.ISL,M,,25-44,ASIAN/PAC.ISL,F,998096,162688,40.61321476,-73.95013141,"(40.613214764, -73.950131412)"
591833245,32,MANHATTAN,4/23/2016,9:00:00,6/25/2018,14:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,353,MISDEMEANOR,INSIDE,UNAUTHORIZED USE OF A VEHICLE,,PATROL BORO MAN NORTH,462,UNAUTHORIZED USE VEHICLE 3,RESIDENCE-HOUSE,6/25/2018,,45-64,UNKNOWN,M,,45-64,BLACK,F,999565,236789,40.81660177,-73.94467185,"(40.816601773, -73.944671854)"
521429223,46,BRONX,4/23/2016,19:40:00,5/23/2018,8:15:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",PUBLIC SCHOOL,5/23/2018,,UNKNOWN,WHITE HISPANIC,F,,25-44,WHITE,F,1013235,252172,40.85878935,-73.89521882,"(40.858789349, -73.895218824)"
599302627,105,QUEENS,4/23/2016,12:16:00,4/23/2018,12:17:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",STREET,4/23/2018,,25-44,ASIAN/PAC.ISL,F,,25-44,ASIAN/PAC.ISL,M,1047926,179042,40.65788489,-73.77050168,"(40.657884893, -73.770501676)"
174926812,40,BRONX,4/26/2016,4:00:00,,,COMPLETED,BETANCES I,772,2,N.Y. HOUSING POLICE,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - PUBLIC HOUSING,4/26/2018,,25-44,WHITE HISPANIC,M,,25-44,WHITE HISPANIC,F,1007217,234877,40.81133729,-73.91703348,"(40.81133729, -73.91703348)"
775618908,79,BROOKLYN,4/26/2016,20:00:00,5/1/2016,20:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO BKLYN NORTH,157,RAPE 1,RESIDENCE-HOUSE,4/15/2018,,18-24,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,999634,190253,40.68887215,-73.94452903,"(40.688872153, -73.944529032)"
787653648,110,QUEENS,4/26/2016,15:00:00,4/26/2016,15:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO QUEENS NORTH,157,RAPE 1,RESIDENCE-HOUSE,1/13/2018,,25-44,WHITE HISPANIC,M,,18-24,WHITE HISPANIC,F,1020255,210816,40.74525274,-73.87006287,"(40.745252741, -73.87006287)"
480113710,14,MANHATTAN,4/28/2016,8:00:00,4/28/2016,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",PUBLIC BUILDING,4/20/2018,,45-64,WHITE HISPANIC,M,,45-64,WHITE HISPANIC,M,985286,212846,40.75089781,-73.99626231,"(40.750897813, -73.99626231)"
562587101,107,QUEENS,4/29/2016,12:00:00,7/19/2016,11:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,4/12/2018,,UNKNOWN,UNKNOWN,U,,25-44,ASIAN/PAC.ISL,M,1034816,199291,40.71354823,-73.81760036,"(40.713548225, -73.817600359)"
655802542,102,QUEENS,4/30/2016,9:00:00,3/31/2017,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,3/24/2018,,UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,F,1030232,196228,40.70516604,-73.83415659,"(40.70516604, -73.834156587)"
363951315,114,QUEENS,5/1/2016,8:00:00,5/31/2016,23:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO QUEENS NORTH,157,RAPE 1,HOSPITAL,6/14/2018,,UNKNOWN,UNKNOWN,M,,45-64,WHITE,F,1007654,219564,40.76930609,-73.91550818,"(40.769306087, -73.91550818)"
404393945,46,BRONX,5/1/2016,16:00:00,,,COMPLETED,TWIN PARKS WEST (SITE 1 & 2),36430,2,N.Y. HOUSING POLICE,104,FELONY,INSIDE,RAPE,,PATROL BORO BRONX,153,RAPE 3,RESIDENCE - PUBLIC HOUSING,6/11/2018,,,,,,<18,WHITE HISPANIC,F,1011881,250411,40.85396027,-73.90012088,"(40.853960274, -73.900120875)"
304237534,90,BROOKLYN,5/1/2016,11:00:00,1/1/2018,20:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",STREET,5/23/2018,,UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,996267,195859,40.70426453,-73.95665993,"(40.704264532, -73.95665993)"
958003803,83,BROOKLYN,5/1/2016,0:00:00,6/1/2016,0:01:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN NORTH,117,RECKLESS ENDANGERMENT 1,RESIDENCE - APT. HOUSE,5/21/2018,,25-44,BLACK,M,,45-64,BLACK,F,1002432,193922,40.6989374,-73.93442996,"(40.698937402, -73.934429961)"
109633287,6,MANHATTAN,5/1/2016,12:00:00,4/3/2018,12:34:00,COMPLETED,,,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,,PATROL BORO MAN SOUTH,639,AGGRAVATED HARASSMENT 2,,4/3/2018,,UNKNOWN,UNKNOWN,M,,18-24,AMER IND,F,984497,205368,40.73037262,-73.99911025,"(40.730372616, -73.999110247)"
694750210,102,QUEENS,5/1/2016,9:00:00,3/12/2018,9:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO QUEENS SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,3/29/2018,,UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,1021576,189476,40.68667413,-73.86541384,"(40.686674133, -73.865413839)"
181833842,61,BROOKLYN,5/1/2016,13:00:00,5/30/2016,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO BKLYN SOUTH,168,SODOMY 1,PUBLIC SCHOOL,3/20/2018,,UNKNOWN,UNKNOWN,M,,<18,BLACK,F,995244,155739,40.59414517,-73.96041495,"(40.594145169, -73.960414952)"
250747475,26,MANHATTAN,5/1/2016,0:00:00,5/31/2016,0:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,,RAPE,,PATROL BORO MAN NORTH,157,RAPE 1,RESIDENCE - APT. HOUSE,3/1/2018,,UNKNOWN,UNKNOWN,M,,25-44,WHITE,F,996241,236149,40.81485029,-73.95668185,"(40.814850289, -73.956681848)"
171925789,30,MANHATTAN,5/1/2016,8:00:00,12/1/2017,14:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,2/9/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE HISPANIC,F,996123,238528,40.82138014,-73.95710394,"(40.821380135, -73.957103936)"
733669574,6,MANHATTAN,5/1/2016,19:36:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN SOUTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,1/30/2018,,,,,,25-44,WHITE,M,986160,205842,40.73167343,-73.99310985,"(40.731673428, -73.993109848)"
421771528,84,BROOKLYN,5/1/2016,0:00:00,1/4/2018,16:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,1/4/2018,,,,,,25-44,ASIAN/PAC.ISL,M,986301,192929,40.69623029,-73.99260503,"(40.696230286, -73.992605029)"
715795967,44,BRONX,5/2/2016,20:46:00,5/2/2018,21:33:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO BRONX,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,5/2/2018,,18-24,BLACK,F,,25-44,WHITE HISPANIC,M,1004552,244800,40.83857963,-73.92663073,"(40.838579625, -73.926630728)"
770368553,83,BROOKLYN,5/2/2016,0:01:00,12/26/2017,14:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO BKLYN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,1/2/2018,,,,,,65+,BLACK,F,1006149,191087,40.69114757,-73.92103421,"(40.691147569, -73.921034211)"
821938037,90,BROOKLYN,5/4/2016,9:45:00,5/4/2018,5:56:00,COMPLETED,BUSHWICK,453,2,N.Y. HOUSING POLICE,106,FELONY,INSIDE,FELONY ASSAULT,,PATROL BORO BKLYN NORTH,105,STRANGULATION 1ST,RESIDENCE - PUBLIC HOUSING,5/4/2018,,25-44,BLACK,M,,25-44,BLACK,F,1001677,195154,40.70232047,-73.9371496,"(40.702320473, -73.937149602)"
204079096,71,BROOKLYN,5/4/2016,17:00:00,12/21/2017,15:57:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,,PATROL BORO BKLYN SOUTH,338,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,1/3/2018,,,,,,25-44,BLACK,F,995187,179648,40.65977042,-73.96058146,"(40.659770422, -73.960581456)"
519095388,107,QUEENS,5/5/2016,0:00:00,1/25/2018,15:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO QUEENS SOUTH,696,PROMOTING A SEXUAL PERFORMANCE,RESIDENCE - APT. HOUSE,2/2/2018,,,,,,UNKNOWN,UNKNOWN,E,1036790,205267,40.72993936,-73.81043314,"(40.729939364, -73.810433142)"
799813266,33,MANHATTAN,5/5/2016,17:00:00,1/26/2018,19:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/27/2018,,45-64,WHITE,F,,UNKNOWN,UNKNOWN,F,999949,245202,40.83969238,-73.94326486,"(40.839692381, -73.943264864)"
245982587,24,MANHATTAN,5/5/2016,14:25:00,1/11/2017,8:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,,PATROL BORO MAN NORTH,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - APT. HOUSE,1/21/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,992485,230976,40.80065613,-73.97025741,"(40.800656132, -73.970257405)"
367223018,84,BROOKLYN,5/6/2016,6:15:00,4/5/2017,15:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BKLYN NORTH,766,"PERJURY 2,1,ETC",PUBLIC BUILDING,3/27/2018,,25-44,WHITE,M,,UNKNOWN,UNKNOWN,E,987801,192258,40.69438807,-73.98719601,"(40.694388072, -73.987196009)"
903508902,63,BROOKLYN,5/9/2016,10:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",RESIDENCE-HOUSE,5/16/2018,,,,,,45-64,BLACK,F,1005052,165269,40.62028547,-73.9250696,"(40.620285473, -73.925069598)"
753796111,102,QUEENS,5/9/2016,0:01:00,6/1/2017,23:50:00,COMPLETED,,,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,,PATROL BORO QUEENS SOUTH,168,SODOMY 1,RESIDENCE - APT. HOUSE,5/9/2018,,45-64,ASIAN/PAC.ISL,M,,<18,ASIAN/PAC.ISL,F,1030954,193887,40.69873677,-73.83156877,"(40.698736773, -73.831568765)"
192141228,78,BROOKLYN,5/9/2016,17:00:00,5/9/2016,17:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,422,"LARCENY,GRAND BY OPEN CREDIT CARD (NEW ACCT)",OTHER,3/28/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,988495,186020,40.67726588,-73.98469727,"(40.677265881, -73.984697271)"
768458673,113,QUEENS,5/10/2016,7:00:00,12/26/2017,21:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,,PATROL BORO QUEENS SOUTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,3/23/2018,,45-64,BLACK,F,,65+,BLACK,F,1047012,186490,40.67833446,-73.77372654,"(40.678334455, -73.773726541)"
661774711,41,BRONX,5/10/2016,19:25:00,5/10/2016,19:25:00,COMPLETED,,,72,DEPT OF CORRECTIONS,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BRONX,779,"PUBLIC ADMINISTRATION,UNCLASSI",OTHER,1/17/2018,,45-64,BLACK,M,,UNKNOWN,UNKNOWN,E,1016268,227533,40.79115187,-73.88437192,"(40.791151867, -73.884371919)"
561415875,66,BROOKLYN,5/11/2016,0:00:00,5/3/2018,21:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO BKLYN SOUTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE-HOUSE,5/5/2018,,UNKNOWN,UNKNOWN,U,,65+,WHITE,F,990431,175207,40.64758544,-73.97772747,"(40.647585441, -73.97772747)"
868252634,112,QUEENS,5/13/2016,12:00:00,6/23/2016,12:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS NORTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE - APT. HOUSE,6/22/2018,,,,,,25-44,WHITE,M,1023513,203836,40.72608052,-73.85834582,"(40.72608052, -73.858345817)"
729655618,104,QUEENS,5/13/2016,15:30:00,6/1/2016,16:30:00,COMPLETED,,,0,N.Y. POLICE DEPT,341,MISDEMEANOR,,PETIT LARCENY,,PATROL BORO QUEENS NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",STREET,3/19/2018,,,,,,45-64,AMER IND,F,1016376,200224,40.71619526,-73.88411236,"(40.716195257, -73.88411236)"
448099400,44,BRONX,5/14/2016,0:00:00,,,COMPLETED,,,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,,PATROL BORO BRONX,175,"SEXUAL ABUSE 3,2",RESIDENCE - APT. HOUSE,6/14/2018,,UNKNOWN,UNKNOWN,M,,<18,BLACK,F,1006434,244344,40.83732351,-73.91983076,"(40.837323511, -73.919830757)"
977123421,100,QUEENS,5/14/2016,11:20:00,5/27/2018,22:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,5/29/2018,,UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,1033790,158822,40.60247574,-73.82159862,"(40.602475738, -73.821598622)"
165192709,106,QUEENS,5/15/2016,17:00:00,1/10/2018,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,104,FELONY,INSIDE,RAPE,,PATROL BORO QUEENS SOUTH,153,RAPE 3,RESIDENCE-HOUSE,2/23/2018,,25-44,WHITE HISPANIC,M,,18-24,WHITE,F,1028713,187853,40.6821864,-73.83969048,"(40.682186401, -73.839690483)"
950604880,109,QUEENS,5/16/2016,0:00:00,4/13/2018,18:00:00,COMPLETED,,,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,,PATROL BORO QUEENS NORTH,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE-HOUSE,5/26/2018,,,,,,UNKNOWN,UNKNOWN,D,1038395,219973,40.77029385,-73.8045238,"(40.770293851, -73.804523795)"
505910221,48,BRONX,5/16/2016,22:45:00,7/25/2016,22:08:00,COMPLETED,,,0,N.Y. POLICE DEPT,126,FELONY,INSIDE,MISCELLANEOUS PENAL LAW,,PATROL BORO BRONX,696,PROMOTING A SEXUAL PERFORMANCE,RESIDENCE - APT. HOUSE,2/15/2018,,,,,,UNKNOWN,UNKNOWN,E,1011779,246746,40.84390126,-73.90050463,"(40.843901255, -73.900504632)"
